,timestamp,close,ema,rsi,signal
121,2025-03-22 04:00:00,84367.4,84200.23340895111,52.50720589559813,HOLD
122,2025-03-22 05:00:00,84323.3,84211.42128086464,51.66351369182192,HOLD
123,2025-03-22 06:00:00,84335.83,84222.7311644224,51.90000074088428,HOLD
124,2025-03-22 07:00:00,84274.72,84227.45742220218,50.59975162860999,HOLD
125,2025-03-22 08:00:00,84222.01,84226.96220200197,49.44899862008579,HOLD
126,2025-03-22 09:00:00,84360.01,84239.05745636542,52.49509039195984,HOLD
127,2025-03-22 10:00:00,84413.62,84254.92677851401,53.66321854007202,HOLD
128,2025-03-22 11:00:00,84239.25,84253.50161683091,49.407656811687914,HOLD
129,2025-03-22 12:00:00,84232.39,84251.5823789372,49.24221138849607,HOLD
130,2025-03-22 13:00:00,84168.31,84244.01216267017,47.6375157366826,HOLD
131,2025-03-22 14:00:00,84007.23,84222.48651151833,43.77569607454232,HOLD
132,2025-03-22 15:00:00,84109.09,84212.17773774394,46.7172463753883,HOLD
133,2025-03-22 16:00:00,84141.0,84205.70703431268,47.64140807547687,HOLD
134,2025-03-22 17:00:00,84238.83,84208.71821301153,50.47733629572516,HOLD
135,2025-03-22 18:00:00,84239.14,84211.48383001047,50.4864880706507,HOLD
136,2025-03-22 19:00:00,84171.59,84207.85711819133,48.388088708773346,HOLD
137,2025-03-22 20:00:00,83944.69,84183.93283471938,42.06375409608378,HOLD
138,2025-03-22 21:00:00,84010.87,84168.1998497449,44.34846103471343,HOLD
139,2025-03-22 22:00:00,83961.39,84149.39895431354,42.98365448519199,HOLD
140,2025-03-22 23:00:00,83840.59,84121.3254130123,39.76608929799145,HOLD
141,2025-03-23 00:00:00,84007.0,84110.93219364753,45.78653137253887,HOLD
142,2025-03-23 01:00:00,84067.56,84106.9892669523,47.830141786430325,HOLD
143,2025-03-23 02:00:00,84233.78,84118.51569722936,53.060283641247175,HOLD
144,2025-03-23 03:00:00,84224.39,84128.14063384487,52.73862913048168,HOLD
145,2025-03-23 04:00:00,84100.0,84125.58239440442,48.5407394097341,HOLD
146,2025-03-23 05:00:00,84230.1,84135.0839949131,52.77475918428153,HOLD
147,2025-03-23 06:00:00,84242.24,84144.825449921,53.162028857126,HOLD
148,2025-03-23 07:00:00,84279.82,84157.09768174637,54.40839868218746,HOLD
149,2025-03-23 08:00:00,84347.12,84174.37243795124,56.63396987052964,HOLD
150,2025-03-23 09:00:00,84325.66,84188.12585268293,55.700257349525394,HOLD
151,2025-03-23 10:00:00,84461.98,84213.02168425721,60.190199278414866,HOLD
152,2025-03-23 11:00:00,84679.99,84255.47334932473,66.10658373114109,HOLD
153,2025-03-23 12:00:00,84725.24,84298.17940847702,67.19630639251582,HOLD
154,2025-03-23 13:00:00,85093.59,84370.48946225185,74.40922263890913,SELL
155,2025-03-23 14:00:00,84899.76,84418.6049656835,66.16480161486525,HOLD
156,2025-03-23 15:00:00,85189.41,84488.67815062136,71.2849264337506,SELL
157,2025-03-23 16:00:00,85250.0,84557.8892278376,72.23154631298729,SELL
158,2025-03-23 17:00:00,85017.66,84599.68657076146,63.576489079234626,HOLD
159,2025-03-23 18:00:00,84972.78,84633.6041552377,62.03030743866052,HOLD
160,2025-03-23 19:00:00,85011.19,84667.93014112517,62.86274170970346,HOLD
161,2025-03-23 20:00:00,85102.62,84707.44740102287,64.83882543446262,HOLD
162,2025-03-23 21:00:00,85179.99,84750.4058191117,66.46498289425007,HOLD
163,2025-03-23 22:00:00,85361.21,84805.93347191972,69.96842932078502,HOLD
164,2025-03-23 23:00:00,86082.5,84921.98497447248,79.25711957447982,SELL
165,2025-03-24 00:00:00,86021.74,85021.9627040659,77.09395628158578,SELL
166,2025-03-24 01:00:00,85563.04,85071.1515491508,63.093787354112344,HOLD
167,2025-03-24 02:00:00,85883.16,85144.970499228,67.52597209058513,HOLD
168,2025-03-24 03:00:00,86532.07,85271.07045384364,74.27117069880583,SELL
169,2025-03-24 04:00:00,86841.83,85413.86677622149,76.753408671669,SELL
170,2025-03-24 05:00:00,86899.73,85548.94525111043,77.19626943265506,SELL
171,2025-03-24 06:00:00,87113.37,85691.16568282766,78.80103386836078,SELL
172,2025-03-24 07:00:00,86874.52,85798.74334802515,72.64581696163032,SELL
173,2025-03-24 08:00:00,87416.35,85945.79849820468,77.02920533345015,SELL
174,2025-03-24 09:00:00,87163.73,86056.51954382242,71.29302725348231,SELL
175,2025-03-24 10:00:00,87801.27,86215.13322165674,76.12509718697437,SELL
176,2025-03-24 11:00:00,87689.52,86349.16838332432,73.78079327880569,SELL
177,2025-03-24 12:00:00,87328.1,86438.16216665847,66.63370202776548,HOLD
178,2025-03-24 13:00:00,87704.46,86553.2801515077,69.90320827277343,HOLD
179,2025-03-24 14:00:00,87961.9,86681.33650137064,71.92941111970036,SELL
180,2025-03-24 15:00:00,88350.01,86833.03409215513,74.69525793108986,SELL
181,2025-03-24 16:00:00,88057.54,86944.3528110501,69.16466077544048,HOLD
182,2025-03-24 17:00:00,88461.88,87082.30982822737,72.22635579262541,SELL
183,2025-03-24 18:00:00,88464.38,87207.95257111579,72.244705832688,SELL
184,2025-03-24 19:00:00,88222.0,87300.13870101435,67.58261634313814,HOLD
185,2025-03-24 20:00:00,87832.0,87348.48972819487,60.78546653041823,HOLD
186,2025-03-24 21:00:00,88100.01,87416.80975290442,63.50209852358719,HOLD
187,2025-03-24 22:00:00,87457.65,87420.52250264038,53.86958622609587,HOLD
188,2025-03-24 23:00:00,87498.16,87427.5804569458,54.33997406541761,HOLD
189,2025-03-25 00:00:00,87599.99,87443.2540517689,55.56650194446346,HOLD
190,2025-03-25 01:00:00,87088.31,87410.986410699,48.51438958153862,HOLD
191,2025-03-25 02:00:00,86854.94,87360.4367369991,45.667660136057066,HOLD
192,2025-03-25 03:00:00,86520.88,87284.1133972719,41.87939669486157,HOLD
193,2025-03-25 04:00:00,86547.17,87217.11854297445,42.28515715340182,HOLD
194,2025-03-25 05:00:00,86656.07,87166.11412997678,44.02828873373221,HOLD
195,2025-03-25 06:00:00,86534.5,87108.69466361526,42.48563660067544,HOLD
196,2025-03-25 07:00:00,86436.82,87047.61514874114,41.23546113605372,HOLD
197,2025-03-25 08:00:00,86714.79,87017.3583170374,46.09643503835626,HOLD
198,2025-03-25 09:00:00,87221.66,87035.93119730674,53.62892355571776,HOLD
199,2025-03-25 10:00:00,87130.14,87044.49563391521,52.21025510011372,HOLD
200,2025-03-25 11:00:00,87370.43,87074.126030832,55.536041305926055,HOLD
201,2025-03-25 12:00:00,87084.02,87075.02548257455,50.98183941462296,HOLD
202,2025-03-25 13:00:00,87594.4,87122.24134779505,57.647014247297136,HOLD
203,2025-03-25 14:00:00,88022.4,87204.07395254094,62.27905056389335,HOLD
204,2025-03-25 15:00:00,87774.37,87255.9190477645,58.29981003846242,HOLD
205,2025-03-25 16:00:00,87792.4,87304.69004342228,58.50735182845159,HOLD
206,2025-03-25 17:00:00,87937.27,87362.19731220207,60.22049748308626,HOLD
207,2025-03-25 18:00:00,87822.0,87403.99755654733,58.16275684153583,HOLD
208,2025-03-25 19:00:00,88116.23,87468.74596049756,61.7550799777907,HOLD
209,2025-03-25 20:00:00,87849.98,87503.40360045232,56.98667632249645,HOLD
210,2025-03-25 21:00:00,87746.0,87525.45781859301,55.194259085941646,HOLD
211,2025-03-25 22:00:00,87464.73,87519.93710781183,50.56145797885311,HOLD
212,2025-03-25 23:00:00,87392.87,87508.38555255621,49.42015144684401,HOLD
213,2025-03-26 00:00:00,87652.0,87521.44141141474,53.49660535609447,HOLD
214,2025-03-26 01:00:00,87836.04,87550.0412831043,56.19677066971575,HOLD
215,2025-03-26 02:00:00,87324.6,87529.54662100392,47.87718896519171,HOLD
216,2025-03-26 03:00:00,87153.51,87495.36147363993,45.452995587468244,HOLD
217,2025-03-26 04:00:00,87326.78,87480.03588512722,48.3076175216922,HOLD
218,2025-03-26 05:00:00,87520.35,87483.70080466112,51.36948188396363,HOLD
219,2025-03-26 06:00:00,87909.07,87522.3707315101,56.89159019901392,HOLD
220,2025-03-26 07:00:00,88140.45,87578.55975591828,59.81653089965738,HOLD
221,2025-03-26 08:00:00,87959.73,87613.21159628934,56.58701847666669,HOLD
222,2025-03-26 09:00:00,87939.99,87642.91872389939,56.22990298910629,HOLD
223,2025-03-26 10:00:00,88208.47,87694.33247627216,59.93349242047043,HOLD
224,2025-03-26 11:00:00,87954.96,87718.02588752014,55.18521680782156,HOLD
225,2025-03-26 12:00:00,87813.17,87726.67535229103,52.67171620389779,HOLD
226,2025-03-26 13:00:00,86841.31,87646.18759299185,39.41900607336898,HOLD
227,2025-03-26 14:00:00,86773.14,87566.81962999258,38.68376421027104,HOLD
228,2025-03-26 15:00:00,86752.52,87492.79239090234,38.45014818773394,HOLD
229,2025-03-26 16:00:00,86513.99,87403.81035536577,35.7598027692588,HOLD
230,2025-03-26 17:00:00,86569.99,87328.00850487797,36.87648827598247,HOLD
231,2025-03-26 18:00:00,86198.53,87225.32864079815,32.80316838539434,HOLD
232,2025-03-26 19:00:00,86567.19,87165.49785527105,39.898649372824806,HOLD
233,2025-03-26 20:00:00,87280.0,87175.9071411555,50.73133802136989,HOLD
234,2025-03-26 21:00:00,87109.65,87169.88376468682,48.48234214715615,HOLD
235,2025-03-26 22:00:00,86829.48,87138.93796789712,44.95268777154198,HOLD
236,2025-03-26 23:00:00,86909.17,87118.04997081555,46.153494176705294,HOLD
237,2025-03-27 00:00:00,87285.29,87133.25360983232,51.5279617091116,HOLD
238,2025-03-27 01:00:00,87378.87,87155.58237257482,52.79051148461167,HOLD
239,2025-03-27 02:00:00,87575.39,87193.74670234075,55.4167681738754,HOLD
240,2025-03-27 03:00:00,87670.18,87237.05882030977,56.66889436028379,HOLD
241,2025-03-27 04:00:00,87521.61,87262.92710937251,54.10405792813071,HOLD
242,2025-03-27 05:00:00,87314.72,87267.63555397501,50.66517388687048,HOLD
243,2025-03-27 06:00:00,87352.68,87275.36686725,51.27709056965435,HOLD
244,2025-03-27 07:00:00,87399.99,87286.69624295455,52.07492526454032,HOLD
245,2025-03-27 08:00:00,87434.82,87300.16203904958,52.689147714580024,HOLD
246,2025-03-27 09:00:00,87415.56,87310.65276277234,52.29005894183911,HOLD
247,2025-03-27 10:00:00,87195.59,87300.19251161121,47.83375628912702,HOLD
248,2025-03-27 11:00:00,86943.52,87267.76773782837,43.281750987330064,HOLD
249,2025-03-27 12:00:00,86761.05,87221.70248893488,40.2925954723523,HOLD
250,2025-03-27 13:00:00,86383.83,87145.53226266807,34.9229830070167,HOLD
251,2025-03-27 14:00:00,87297.33,87159.33205697098,51.70712900286077,HOLD
252,2025-03-27 15:00:00,86974.07,87142.4900517918,47.07976176046506,HOLD
253,2025-03-27 16:00:00,86835.24,87114.55822890163,45.20856149672809,HOLD
254,2025-03-27 17:00:00,86913.05,87096.23929900149,46.49219176842338,HOLD
255,2025-03-27 18:00:00,87206.52,87106.26481727409,51.14142197799342,HOLD
256,2025-03-27 19:00:00,87060.41,87102.0961975219,48.86495024448594,HOLD
257,2025-03-27 20:00:00,87307.57,87120.77563411082,52.700510791094864,HOLD
258,2025-03-27 21:00:00,87568.68,87161.49421282801,56.4195587956072,HOLD
259,2025-03-27 22:00:00,87350.71,87178.69564802546,52.694777231914756,HOLD
260,2025-03-27 23:00:00,87232.01,87183.54240729587,50.73060379749564,HOLD
261,2025-03-28 00:00:00,87354.01,87199.03946117806,52.682807031432816,HOLD
262,2025-03-28 01:00:00,87230.29,87201.88041925279,50.49764485041808,HOLD
263,2025-03-28 02:00:00,86987.77,87182.41583568435,46.432042588467695,HOLD
264,2025-03-28 03:00:00,86787.16,87146.48348698577,43.32476746679833,HOLD
265,2025-03-28 04:00:00,86305.38,87070.01953362343,36.932543168376036,HOLD
266,2025-03-28 05:00:00,86059.02,86978.1104851122,34.15727418151523,HOLD
267,2025-03-28 06:00:00,85719.27,86863.67044101108,30.727986459486466,HOLD
268,2025-03-28 07:00:00,85212.99,86713.60858273735,26.464199728892865,BUY
269,2025-03-28 08:00:00,85213.87,86577.2687115794,26.48329491912524,BUY
270,2025-03-28 09:00:00,85148.0,86447.33519234491,25.940307262872352,BUY
271,2025-03-28 10:00:00,84941.49,86310.44017485902,24.260874946286087,BUY
272,2025-03-28 11:00:00,85255.26,86214.51470441728,31.51579789759936,HOLD
273,2025-03-28 12:00:00,85028.27,86106.67427674298,29.327213437972738,BUY
274,2025-03-28 13:00:00,84994.0,86005.52206976635,28.999780937579764,BUY
275,2025-03-28 14:00:00,84172.01,85838.83915433305,22.508450739743168,BUY
276,2025-03-28 15:00:00,84051.16,85676.3228675755,21.738036842353683,BUY
277,2025-03-28 16:00:00,83794.73,85505.26897052318,20.161149537685855,BUY
278,2025-03-28 17:00:00,84008.45,85369.19451865743,25.041618481968012,BUY
279,2025-03-28 18:00:00,83880.0,85233.81319877948,24.088534260753544,BUY
280,2025-03-28 19:00:00,83790.73,85102.62381707225,23.421363254769926,BUY
281,2025-03-28 20:00:00,83794.41,84983.69528824749,23.5154065243076,BUY
282,2025-03-28 21:00:00,84052.29,84899.022080225,30.002595531905566,HOLD
283,2025-03-28 22:00:00,84480.35,84860.96098202272,39.218273489157774,HOLD
284,2025-03-28 23:00:00,84424.38,84821.27180183883,38.50444873162238,HOLD
285,2025-03-29 00:00:00,84396.89,84782.69163803529,38.13728730337489,HOLD
286,2025-03-29 01:00:00,84281.9,84737.16512548663,36.56656183403622,HOLD
287,2025-03-29 02:00:00,83851.4,84656.64102316965,31.359246563270577,HOLD
288,2025-03-29 03:00:00,84166.3,84612.06456651786,38.282672412829676,HOLD
289,2025-03-29 04:00:00,84072.96,84563.05506047078,37.08852382135683,HOLD
290,2025-03-29 05:00:00,84012.64,84513.01732770071,36.300486495267116,HOLD
291,2025-03-29 06:00:00,83787.28,84447.04120700064,33.4416147979262,HOLD
292,2025-03-29 07:00:00,83731.82,84382.02109727332,32.75788302474911,HOLD
293,2025-03-29 08:00:00,83934.95,84341.37827024846,37.775941767064204,HOLD
294,2025-03-29 09:00:00,83544.8,84268.96206386224,32.72455785553685,HOLD
295,2025-03-29 10:00:00,82927.81,84147.03914896568,26.65445465131333,BUY
296,2025-03-29 11:00:00,82293.56,83978.54104451425,22.11350310062147,BUY
297,2025-03-29 12:00:00,82462.7,83840.73731319477,25.746496034549082,BUY
298,2025-03-29 13:00:00,82851.95,83750.84755744979,33.44092886924883,HOLD
299,2025-03-29 14:00:00,82504.01,83637.49868859071,30.407709698367857,HOLD
300,2025-03-29 15:00:00,82414.23,83526.29244417338,29.660128427287383,BUY
301,2025-03-29 16:00:00,82198.43,83405.57767652125,27.88549144536685,BUY
302,2025-03-29 17:00:00,82332.63,83308.03697865568,30.6638111909167,HOLD
303,2025-03-29 18:00:00,82343.64,83220.36452605063,30.899025228844863,HOLD
304,2025-03-29 19:00:00,82758.4,83178.36775095512,39.258568063119235,HOLD
305,2025-03-29 20:00:00,82511.17,83117.7134099592,36.429517199896004,HOLD
306,2025-03-29 21:00:00,82518.74,83063.26128178109,36.58021622811411,HOLD
307,2025-03-29 22:00:00,82389.75,83002.03298343736,35.05527479507693,HOLD
308,2025-03-29 23:00:00,82648.54,82969.89725767031,40.4215419113126,HOLD
309,2025-03-30 00:00:00,82799.73,82954.427506973,43.36574558601678,HOLD
310,2025-03-30 01:00:00,82941.13,82953.21864270272,46.05092682960302,HOLD
311,2025-03-30 02:00:00,83330.0,82987.4714933661,52.69374949352016,HOLD
312,2025-03-30 03:00:00,83088.81,82996.68408487827,48.68930918592467,HOLD
313,2025-03-30 04:00:00,83109.81,83006.96825898024,49.05234676839497,HOLD
314,2025-03-30 05:00:00,82958.3,83002.54387180021,46.496299941864876,HOLD
315,2025-03-30 06:00:00,83178.14,83018.50715618201,50.5248283128789,HOLD
316,2025-03-30 07:00:00,83076.59,83023.78741471091,48.70069868480096,HOLD
317,2025-03-30 08:00:00,83378.09,83055.99674064628,54.009659808343066,HOLD
318,2025-03-30 09:00:00,83502.32,83096.5715824057,56.02890575811165,HOLD
319,2025-03-30 10:00:00,83120.87,83098.78052945973,48.92568473636544,HOLD
320,2025-03-30 11:00:00,83111.76,83099.96048132703,48.76667205974561,HOLD
321,2025-03-30 12:00:00,83072.76,83097.4877102973,48.046743003588986,HOLD
322,2025-03-30 13:00:00,82678.42,83059.39064572481,41.39275750347777,HOLD
323,2025-03-30 14:00:00,82803.28,83036.10785974983,44.03557471910346,HOLD
324,2025-03-30 15:00:00,82729.57,83008.24078159075,42.80832803040224,HOLD
325,2025-03-30 16:00:00,82284.01,82942.40161962796,36.23454354097875,HOLD
326,2025-03-30 17:00:00,82415.53,82894.50419966178,39.20240669897059,HOLD
327,2025-03-30 18:00:00,82729.65,82879.51745423798,45.702595108893924,HOLD
328,2025-03-30 19:00:00,82548.81,82849.45314021634,42.86147089868464,HOLD
329,2025-03-30 20:00:00,82554.73,82822.6601274694,42.98642184499786,HOLD
330,2025-03-30 21:00:00,82237.68,82769.48011588126,38.171980295529366,HOLD
331,2025-03-30 22:00:00,82438.0,82739.34555989206,42.55007662839043,HOLD
332,2025-03-30 23:00:00,82389.99,82707.58596353824,41.78636975840927,HOLD
333,2025-03-31 00:00:00,81646.89,82611.15905776204,32.16375098058968,HOLD
334,2025-03-31 01:00:00,81953.03,82551.32914342002,38.452004610042536,HOLD
335,2025-03-31 02:00:00,81922.3,82494.14467583637,38.07051375841704,HOLD
336,2025-03-31 03:00:00,81530.0,82406.49515985124,33.50106152543197,HOLD
337,2025-03-31 04:00:00,81846.01,82355.54196350112,39.77211125520427,HOLD
338,2025-03-31 05:00:00,82166.99,82338.40087591011,45.403930884172276,HOLD
339,2025-03-31 06:00:00,82052.83,82312.43988719102,43.83399183847736,HOLD
340,2025-03-31 07:00:00,81933.51,82277.9917156282,42.191882001327606,HOLD
341,2025-03-31 08:00:00,81899.15,82243.551559662,41.70734348751496,HOLD
342,2025-03-31 09:00:00,81455.58,82171.91778151091,35.96518246317119,HOLD
343,2025-03-31 10:00:00,82174.16,82172.12161955539,48.36705763792208,HOLD
344,2025-03-31 11:00:00,82205.51,82175.15692686853,48.83265569494099,HOLD
345,2025-03-31 12:00:00,82768.74,82229.11902442593,56.433619765368846,HOLD
346,2025-03-31 13:00:00,82507.99,82254.4709312963,52.542206698648236,HOLD
